예보일시,지역구분명,지역명,타입구분명,최소값,최대값,평균값,등급
2023-03-31 19:00,강원,양양산간,MOUNTAIN,7.5,92.5,61.6,다소높음(주의)
2023-03-31 19:00,강원,강릉산간,MOUNTAIN,6,80,46.5,낮음(관심)
2023-03-31 19:00,강원,동해산간,MOUNTAIN,23,57.5,35.4,낮음(관심)
2023-03-31 19:00,강원,삼척산간,MOUNTAIN,6,92.5,56.5,다소높음(주의)
2023-03-31 19:00,강원,고성평지,COAST,9,86,49.6,낮음(관심)
2023-03-31 19:00,강원,속초평지,COAST,12,84.5,47.6,낮음(관심)
2023-03-31 19:00,강원,양양평지,COAST,9,85.5,57,다소높음(주의)
2023-03-31 19:00,강원,강릉평지,COAST,10.5,77.5,47.3,낮음(관심)
2023-03-31 19:00,강원,동해평지,COAST,16.5,57.5,36.7,낮음(관심)
2023-03-31 19:00,강원,삼척평지,COAST,10.5,87,48.9,낮음(관심)
2023-03-31 19:00,경북,울진산간,MOUNTAIN,6,80,55.3,다소높음(주의)
2023-03-31 19:00,경북,영덕산간,MOUNTAIN,7.5,87,61.9,다소높음(주의)
2023-03-31 19:00,경북,포항산간,MOUNTAIN,6,87,57.8,다소높음(주의)
2023-03-31 19:00,경북,경주산간,MOUNTAIN,6,79,57.9,다소높음(주의)
2023-03-31 19:00,경북,울진평지,COAST,10.5,72,53.7,다소높음(주의)
2023-03-31 19:00,경북,영덕평지,COAST,7.5,79,50,낮음(관심)
2023-03-31 19:00,경북,포항평지,COAST,7.5,79,46,낮음(관심)
2023-03-31 19:00,경북,경주평지,COAST,7.5,79,59.6,다소높음(주의)
2023-03-31 20:00,강원,고성산간,MOUNTAIN,6,94,47.4,낮음(관심)
2023-03-31 20:00,강원,속초산간,MOUNTAIN,6,94,68.6,높음(경계)
2023-03-31 20:00,강원,양양산간,MOUNTAIN,6,92.5,57.1,다소높음(주의)
2023-03-31 20:00,강원,강릉산간,MOUNTAIN,6,85.5,45,낮음(관심)
2023-03-31 20:00,강원,동해산간,MOUNTAIN,7.5,50.5,29.1,낮음(관심)
2023-03-31 20:00,강원,삼척산간,MOUNTAIN,6,94,53.1,다소높음(주의)
2023-03-31 20:00,강원,고성평지,COAST,7.5,87,44.5,낮음(관심)
2023-03-31 20:00,강원,속초평지,COAST,10.5,87,45.9,낮음(관심)
2023-03-31 20:00,강원,양양평지,COAST,7.5,85.5,52.2,다소높음(주의)
2023-03-31 20:00,강원,강릉평지,COAST,10.5,80,47.1,낮음(관심)
2023-03-31 20:00,강원,동해평지,COAST,7.5,52,33.5,낮음(관심)
2023-03-31 20:00,강원,삼척평지,COAST,7.5,94,46.6,낮음(관심)
2023-03-31 20:00,경북,울진산간,MOUNTAIN,6,87,48.9,낮음(관심)
2023-03-31 20:00,경북,영덕산간,MOUNTAIN,6,79,55.6,다소높음(주의)
2023-03-31 20:00,경북,포항산간,MOUNTAIN,6,80,47.6,낮음(관심)
2023-03-31 20:00,경북,경주산간,MOUNTAIN,6,66,47.6,낮음(관심)
2023-03-31 20:00,경북,울진평지,COAST,7.5,73,47,낮음(관심)
2023-03-31 20:00,경북,영덕평지,COAST,7.5,87,45.1,낮음(관심)
2023-03-31 20:00,경북,포항평지,COAST,7.5,72,39.4,낮음(관심)
2023-03-31 20:00,경북,경주평지,COAST,7.5,72,49,낮음(관심)
2023-03-31 21:00,강원,고성산간,MOUNTAIN,6,87,54,다소높음(주의)
2023-03-31 21:00,강원,속초산간,MOUNTAIN,6,89.5,69.9,높음(경계)
2023-03-31 21:00,강원,양양산간,MOUNTAIN,6,91,54.1,다소높음(주의)
2023-03-31 21:00,강원,강릉산간,MOUNTAIN,6,87,45.8,낮음(관심)
2023-03-31 21:00,강원,동해산간,MOUNTAIN,7.5,43.5,22.2,낮음(관심)
2023-03-31 21:00,강원,삼척산간,MOUNTAIN,6,94,48.7,낮음(관심)
2023-03-31 21:00,강원,고성평지,COAST,7.5,84.5,46.3,낮음(관심)
2023-03-31 21:00,강원,속초평지,COAST,13.5,84.5,53.2,다소높음(주의)
2023-03-31 21:00,강원,양양평지,COAST,10.5,85.5,51.2,다소높음(주의)
2023-03-31 21:00,강원,강릉평지,COAST,12,86,51.6,다소높음(주의)
2023-03-31 21:00,강원,동해평지,COAST,9,45,28.2,낮음(관심)
2023-03-31 21:00,강원,삼척평지,COAST,9,94,43.5,낮음(관심)
2023-03-31 21:00,경북,울진산간,MOUNTAIN,6,94,41.4,낮음(관심)
2023-03-31 21:00,경북,영덕산간,MOUNTAIN,6,87,42.7,낮음(관심)
2023-03-31 21:00,경북,포항산간,MOUNTAIN,6,78.5,36.7,낮음(관심)
2023-03-31 21:00,경북,경주산간,MOUNTAIN,6,66,35.4,낮음(관심)
2023-03-31 21:00,경북,울진평지,COAST,10.5,80,40.7,낮음(관심)
2023-03-31 21:00,경북,영덕평지,COAST,7.5,87,37.8,낮음(관심)
2023-03-31 21:00,경북,포항평지,COAST,7.5,65,32.3,낮음(관심)
2023-03-31 21:00,경북,경주평지,COAST,7.5,72,39.1,낮음(관심)
2023-03-31 22:00,강원,고성산간,MOUNTAIN,6,87,53.9,다소높음(주의)
2023-03-31 22:00,강원,속초산간,MOUNTAIN,6,87,68.8,높음(경계)
2023-03-31 22:00,강원,양양산간,MOUNTAIN,6,92.5,50.9,낮음(관심)
2023-03-31 22:00,강원,강릉산간,MOUNTAIN,6,94,47.2,낮음(관심)
2023-03-31 22:00,강원,동해산간,MOUNTAIN,7.5,42.5,20.9,낮음(관심)
2023-03-31 22:00,강원,삼척산간,MOUNTAIN,6,94,47.1,낮음(관심)
2023-03-31 22:00,강원,고성평지,COAST,12,84,45.8,낮음(관심)
2023-03-31 22:00,강원,속초평지,COAST,16.5,84.5,57.8,다소높음(주의)
2023-03-31 22:00,강원,양양평지,COAST,6,92.5,50.4,낮음(관심)
2023-03-31 22:00,강원,강릉평지,COAST,9,91.5,54.2,다소높음(주의)
2023-03-31 22:00,강원,동해평지,COAST,10.5,52,27.7,낮음(관심)
2023-03-31 22:00,강원,삼척평지,COAST,9,94,43,낮음(관심)
2023-03-31 22:00,경북,울진산간,MOUNTAIN,6,94,38.4,낮음(관심)
2023-03-31 22:00,경북,영덕산간,MOUNTAIN,7.5,87,36.8,낮음(관심)
2023-03-31 22:00,경북,포항산간,MOUNTAIN,6,78.5,30.2,낮음(관심)
2023-03-31 22:00,경북,경주산간,MOUNTAIN,6,73,29.6,낮음(관심)
2023-03-31 22:00,경북,울진평지,COAST,9,80,39.7,낮음(관심)
2023-03-31 22:00,경북,영덕평지,COAST,7.5,87,34.6,낮음(관심)
2023-03-31 22:00,경북,포항평지,COAST,9,79,31.1,낮음(관심)
2023-03-31 22:00,경북,경주평지,COAST,7.5,79,36.7,낮음(관심)
2023-03-31 23:00,강원,고성산간,MOUNTAIN,6,82.5,49.4,낮음(관심)
2023-03-31 23:00,강원,속초산간,MOUNTAIN,6,82.5,64.8,다소높음(주의)
2023-03-31 23:00,강원,양양산간,MOUNTAIN,6,92.5,46.5,낮음(관심)
2023-03-31 23:00,강원,강릉산간,MOUNTAIN,6,94,45.3,낮음(관심)
2023-03-31 23:00,강원,동해산간,MOUNTAIN,13,42.5,20.6,낮음(관심)
2023-03-31 23:00,강원,삼척산간,MOUNTAIN,6,94,47,낮음(관심)
2023-03-31 23:00,강원,고성평지,COAST,7.5,79,42.6,낮음(관심)
2023-03-31 23:00,강원,속초평지,COAST,26,77.5,55,다소높음(주의)
2023-03-31 23:00,강원,양양평지,COAST,6,92.5,48.7,낮음(관심)
2023-03-31 23:00,강원,강릉평지,COAST,9,87,52.1,다소높음(주의)
2023-03-31 23:00,강원,동해평지,COAST,10.5,73,29.5,낮음(관심)
2023-03-31 23:00,강원,삼척평지,COAST,7.5,94,44.4,낮음(관심)
2023-03-31 23:00,경북,울진산간,MOUNTAIN,6,87,35.3,낮음(관심)
2023-03-31 23:00,경북,영덕산간,MOUNTAIN,7.5,87,31,낮음(관심)
2023-03-31 23:00,경북,포항산간,MOUNTAIN,7.5,80,25.9,낮음(관심)
2023-03-31 23:00,경북,경주산간,MOUNTAIN,6,80,26.1,낮음(관심)
2023-03-31 23:00,경북,울진평지,COAST,9,80,37.9,낮음(관심)
2023-03-31 23:00,경북,영덕평지,COAST,10.5,87,32.2,낮음(관심)
2023-03-31 23:00,경북,포항평지,COAST,7.5,79,29.7,낮음(관심)
2023-03-31 23:00,경북,경주평지,COAST,7.5,86,34,낮음(관심)
2023-04-01 00:00,강원,고성산간,MOUNTAIN,6,87,45.6,낮음(관심)
2023-04-01 00:00,강원,속초산간,MOUNTAIN,6,78.5,59.4,다소높음(주의)
2023-04-01 00:00,강원,양양산간,MOUNTAIN,6,92.5,43.2,낮음(관심)
2023-04-01 00:00,강원,강릉산간,MOUNTAIN,6,94,45.1,낮음(관심)
2023-04-01 00:00,강원,동해산간,MOUNTAIN,9,44,20.4,낮음(관심)
2023-04-01 00:00,강원,삼척산간,MOUNTAIN,6,94,44.1,낮음(관심)
2023-04-01 00:00,강원,고성평지,COAST,7.5,79,38.9,낮음(관심)
2023-04-01 00:00,강원,속초평지,COAST,24.5,73,49.3,낮음(관심)
2023-04-01 00:00,강원,양양평지,COAST,7.5,92.5,46.2,낮음(관심)
2023-04-01 00:00,강원,강릉평지,COAST,7.5,93,53.6,다소높음(주의)
2023-04-01 00:00,강원,동해평지,COAST,6,73,28,낮음(관심)
2023-04-01 00:00,강원,삼척평지,COAST,9,100,46.3,낮음(관심)
2023-04-01 00:00,경북,울진산간,MOUNTAIN,6,87,32.9,낮음(관심)
2023-04-01 00:00,경북,영덕산간,MOUNTAIN,6,87,28,낮음(관심)
2023-04-01 00:00,경북,포항산간,MOUNTAIN,6,85.5,23.5,낮음(관심)
2023-04-01 00:00,경북,경주산간,MOUNTAIN,6,73,24.6,낮음(관심)
2023-04-01 00:00,경북,울진평지,COAST,7.5,80,37.8,낮음(관심)
2023-04-01 00:00,경북,영덕평지,COAST,7.5,87,30.6,낮음(관심)
2023-04-01 00:00,경북,포항평지,COAST,7.5,79,28.5,낮음(관심)
2023-04-01 00:00,경북,경주평지,COAST,9,79,32.4,낮음(관심)
2023-04-01 01:00,강원,고성산간,MOUNTAIN,6,80.5,41.6,낮음(관심)
2023-04-01 01:00,강원,속초산간,MOUNTAIN,7.5,80,60.3,다소높음(주의)
2023-04-01 01:00,강원,양양산간,MOUNTAIN,6,92.5,41,낮음(관심)
2023-04-01 01:00,강원,강릉산간,MOUNTAIN,6,94,44.3,낮음(관심)
2023-04-01 01:00,강원,동해산간,MOUNTAIN,13,42.5,20.5,낮음(관심)
2023-04-01 01:00,강원,삼척산간,MOUNTAIN,6,94,43,낮음(관심)
2023-04-01 01:00,강원,고성평지,COAST,7.5,77.5,36.7,낮음(관심)
2023-04-01 01:00,강원,속초평지,COAST,18,70.5,46.2,낮음(관심)
2023-04-01 01:00,강원,양양평지,COAST,12,85.5,45.2,낮음(관심)
2023-04-01 01:00,강원,강릉평지,COAST,14.5,93,54.4,다소높음(주의)
2023-04-01 01:00,강원,동해평지,COAST,13,80,29.3,낮음(관심)
2023-04-01 01:00,강원,삼척평지,COAST,13.5,100,45.6,낮음(관심)
2023-04-01 01:00,경북,울진산간,MOUNTAIN,6,94,31.8,낮음(관심)
2023-04-01 01:00,경북,영덕산간,MOUNTAIN,6,92.5,25.6,낮음(관심)
2023-04-01 01:00,경북,포항산간,MOUNTAIN,6,87,22.8,낮음(관심)
2023-04-01 01:00,경북,경주산간,MOUNTAIN,6,85.5,24.9,낮음(관심)
2023-04-01 01:00,경북,울진평지,COAST,7.5,80,37.2,낮음(관심)
2023-04-01 01:00,경북,영덕평지,COAST,6,92.5,29.8,낮음(관심)
2023-04-01 01:00,경북,포항평지,COAST,14.5,86,29.1,낮음(관심)
2023-04-01 01:00,경북,경주평지,COAST,12,91.5,33,낮음(관심)
2023-04-01 02:00,강원,고성산간,MOUNTAIN,6,80,42,낮음(관심)
2023-04-01 02:00,강원,속초산간,MOUNTAIN,7.5,82.5,61.8,다소높음(주의)
2023-04-01 02:00,강원,양양산간,MOUNTAIN,6,85.5,39,낮음(관심)
2023-04-01 02:00,강원,강릉산간,MOUNTAIN,6,94,41.9,낮음(관심)
2023-04-01 02:00,강원,동해산간,MOUNTAIN,13,39.5,20.4,낮음(관심)
2023-04-01 02:00,강원,삼척산간,MOUNTAIN,6,94,41,낮음(관심)
2023-04-01 02:00,강원,고성평지,COAST,7.5,73,36.2,낮음(관심)
2023-04-01 02:00,강원,속초평지,COAST,24.5,77.5,46.3,낮음(관심)
2023-04-01 02:00,강원,양양평지,COAST,7.5,85.5,44.3,낮음(관심)
2023-04-01 02:00,강원,강릉평지,COAST,9,91.5,49.6,낮음(관심)
2023-04-01 02:00,강원,동해평지,COAST,7.5,80,29.5,낮음(관심)
2023-04-01 02:00,강원,삼척평지,COAST,7.5,100,44.2,낮음(관심)
2023-04-01 02:00,경북,울진산간,MOUNTAIN,6,94,32.5,낮음(관심)
2023-04-01 02:00,경북,영덕산간,MOUNTAIN,6,87,24.5,낮음(관심)
2023-04-01 02:00,경북,포항산간,MOUNTAIN,6,85.5,22.2,낮음(관심)
2023-04-01 02:00,경북,경주산간,MOUNTAIN,7.5,80,24.6,낮음(관심)
2023-04-01 02:00,경북,울진평지,COAST,9,80,37.3,낮음(관심)
2023-04-01 02:00,경북,영덕평지,COAST,12,91,29.3,낮음(관심)
2023-04-01 02:00,경북,포항평지,COAST,7.5,84.5,28.9,낮음(관심)
2023-04-01 02:00,경북,경주평지,COAST,9,86,32.2,낮음(관심)
2023-04-01 03:00,강원,고성산간,MOUNTAIN,6,75.5,37.1,낮음(관심)
2023-04-01 03:00,강원,속초산간,MOUNTAIN,10.5,78.5,56.9,다소높음(주의)
2023-04-01 03:00,강원,양양산간,MOUNTAIN,6,85.5,34.2,낮음(관심)
2023-04-01 03:00,강원,강릉산간,MOUNTAIN,6,94,40.5,낮음(관심)
2023-04-01 03:00,강원,동해산간,MOUNTAIN,10.5,42.5,20.5,낮음(관심)
2023-04-01 03:00,강원,삼척산간,MOUNTAIN,6,94,41.2,낮음(관심)
2023-04-01 03:00,강원,고성평지,COAST,7.5,70.5,33.6,낮음(관심)
2023-04-01 03:00,강원,속초평지,COAST,24.5,70.5,41.4,낮음(관심)
2023-04-01 03:00,강원,양양평지,COAST,6,78.5,38.2,낮음(관심)
2023-04-01 03:00,강원,강릉평지,COAST,10.5,91.5,47.2,낮음(관심)
2023-04-01 03:00,강원,동해평지,COAST,10.5,87,31.6,낮음(관심)
2023-04-01 03:00,강원,삼척평지,COAST,10.5,100,44.3,낮음(관심)
2023-04-01 03:00,경북,울진산간,MOUNTAIN,6,94,31.1,낮음(관심)
2023-04-01 03:00,경북,영덕산간,MOUNTAIN,10.5,92.5,24.3,낮음(관심)
2023-04-01 03:00,경북,포항산간,MOUNTAIN,6,87,22.2,낮음(관심)
2023-04-01 03:00,경북,경주산간,MOUNTAIN,9,85.5,24.8,낮음(관심)
2023-04-01 03:00,경북,울진평지,COAST,9,80,35.3,낮음(관심)
2023-04-01 03:00,경북,영덕평지,COAST,7.5,87,29.3,낮음(관심)
2023-04-01 03:00,경북,포항평지,COAST,7.5,91.5,29.5,낮음(관심)
2023-04-01 03:00,경북,경주평지,COAST,12,91.5,32.6,낮음(관심)
2023-04-01 04:00,강원,고성산간,MOUNTAIN,6,75.5,34.7,낮음(관심)
2023-04-01 04:00,강원,속초산간,MOUNTAIN,7.5,75.5,52.6,다소높음(주의)
2023-04-01 04:00,강원,양양산간,MOUNTAIN,6,85.5,33.6,낮음(관심)
2023-04-01 04:00,강원,강릉산간,MOUNTAIN,6,87,38.4,낮음(관심)
2023-04-01 04:00,강원,동해산간,MOUNTAIN,13,42.5,20.5,낮음(관심)
2023-04-01 04:00,강원,삼척산간,MOUNTAIN,6,94,40.4,낮음(관심)
2023-04-01 04:00,강원,고성평지,COAST,9,63.5,31.6,낮음(관심)
2023-04-01 04:00,강원,속초평지,COAST,10.5,63.5,39.4,낮음(관심)
2023-04-01 04:00,강원,양양평지,COAST,7.5,78.5,35.3,낮음(관심)
2023-04-01 04:00,강원,강릉평지,COAST,10.5,87,43.4,낮음(관심)
2023-04-01 04:00,강원,동해평지,COAST,7.5,87,31.1,낮음(관심)
2023-04-01 04:00,강원,삼척평지,COAST,7.5,100,42.9,낮음(관심)
2023-04-01 04:00,경북,울진산간,MOUNTAIN,6,94,30.4,낮음(관심)
2023-04-01 04:00,경북,영덕산간,MOUNTAIN,9,92.5,24,낮음(관심)
2023-04-01 04:00,경북,포항산간,MOUNTAIN,6,85.5,21.9,낮음(관심)
2023-04-01 04:00,경북,경주산간,MOUNTAIN,9,80,24.7,낮음(관심)
2023-04-01 04:00,경북,울진평지,COAST,9,80,34.9,낮음(관심)
2023-04-01 04:00,경북,영덕평지,COAST,7.5,87,28.9,낮음(관심)
2023-04-01 04:00,경북,포항평지,COAST,9,84.5,28.9,낮음(관심)
2023-04-01 04:00,경북,경주평지,COAST,7.5,86,32.4,낮음(관심)
2023-04-01 05:00,강원,고성산간,MOUNTAIN,6,80,36,낮음(관심)
2023-04-01 05:00,강원,속초산간,MOUNTAIN,7.5,78.5,56,다소높음(주의)
2023-04-01 05:00,강원,양양산간,MOUNTAIN,6,85.5,33.3,낮음(관심)
2023-04-01 05:00,강원,강릉산간,MOUNTAIN,6,87,36.6,낮음(관심)
2023-04-01 05:00,강원,동해산간,MOUNTAIN,13,42.5,20.5,낮음(관심)
2023-04-01 05:00,강원,삼척산간,MOUNTAIN,6,94,39.3,낮음(관심)
2023-04-01 05:00,강원,고성평지,COAST,12,71.5,30.8,낮음(관심)
2023-04-01 05:00,강원,속초평지,COAST,17.5,70.5,37.3,낮음(관심)
2023-04-01 05:00,강원,양양평지,COAST,6,71.5,33.3,낮음(관심)
2023-04-01 05:00,강원,강릉평지,COAST,12,84.5,41,낮음(관심)
2023-04-01 05:00,강원,동해평지,COAST,9,87,30.2,낮음(관심)
2023-04-01 05:00,강원,삼척평지,COAST,10.5,100,41.9,낮음(관심)
2023-04-01 05:00,경북,울진산간,MOUNTAIN,7.5,94,30,낮음(관심)
2023-04-01 05:00,경북,영덕산간,MOUNTAIN,6,92.5,23.7,낮음(관심)
2023-04-01 05:00,경북,포항산간,MOUNTAIN,10.5,87,22,낮음(관심)
2023-04-01 05:00,경북,경주산간,MOUNTAIN,10.5,87,24.8,낮음(관심)
2023-04-01 05:00,경북,울진평지,COAST,12,77,33.7,낮음(관심)
2023-04-01 05:00,경북,영덕평지,COAST,7.5,87,28.6,낮음(관심)
2023-04-01 05:00,경북,포항평지,COAST,7.5,91.5,29.1,낮음(관심)
2023-04-01 05:00,경북,경주평지,COAST,7.5,91.5,32.6,낮음(관심)
2023-04-01 06:00,강원,고성산간,MOUNTAIN,6,80,33.7,낮음(관심)
2023-04-01 06:00,강원,속초산간,MOUNTAIN,7.5,80,56.7,다소높음(주의)
2023-04-01 06:00,강원,양양산간,MOUNTAIN,6,85.5,32.6,낮음(관심)
2023-04-01 06:00,강원,강릉산간,MOUNTAIN,6,85.5,35.9,낮음(관심)
2023-04-01 06:00,강원,동해산간,MOUNTAIN,13,39.5,20.4,낮음(관심)
2023-04-01 06:00,강원,삼척산간,MOUNTAIN,6,94,38.6,낮음(관심)
2023-04-01 06:00,강원,고성평지,COAST,7.5,71.5,29.9,낮음(관심)
2023-04-01 06:00,강원,속초평지,COAST,13.5,70.5,35.2,낮음(관심)
2023-04-01 06:00,강원,양양평지,COAST,12,77,32.3,낮음(관심)
2023-04-01 06:00,강원,강릉평지,COAST,12,84.5,40.1,낮음(관심)
2023-04-01 06:00,강원,동해평지,COAST,13,80,29.2,낮음(관심)
2023-04-01 06:00,강원,삼척평지,COAST,12,100,38.6,낮음(관심)
2023-04-01 06:00,경북,울진산간,MOUNTAIN,6,92.5,29.1,낮음(관심)
2023-04-01 06:00,경북,영덕산간,MOUNTAIN,10.5,87,23.2,낮음(관심)
2023-04-01 06:00,경북,포항산간,MOUNTAIN,6,87,21.9,낮음(관심)
2023-04-01 06:00,경북,경주산간,MOUNTAIN,7.5,87,24.8,낮음(관심)
2023-04-01 06:00,경북,울진평지,COAST,9,73,33.6,낮음(관심)
2023-04-01 06:00,경북,영덕평지,COAST,10.5,80,27.9,낮음(관심)
2023-04-01 06:00,경북,포항평지,COAST,7.5,91.5,29.1,낮음(관심)
2023-04-01 06:00,경북,경주평지,COAST,9,93,32.5,낮음(관심)
2023-04-01 07:00,강원,고성산간,MOUNTAIN,6,80,37.8,낮음(관심)
2023-04-01 07:00,강원,속초산간,MOUNTAIN,7.5,87,62.3,다소높음(주의)
2023-04-01 07:00,강원,양양산간,MOUNTAIN,6,85.5,35.2,낮음(관심)
2023-04-01 07:00,강원,강릉산간,MOUNTAIN,6,85.5,37.5,낮음(관심)
2023-04-01 07:00,강원,동해산간,MOUNTAIN,10,44,20.4,낮음(관심)
2023-04-01 07:00,강원,삼척산간,MOUNTAIN,6,94,39.5,낮음(관심)
2023-04-01 07:00,강원,고성평지,COAST,10.5,80,31.7,낮음(관심)
2023-04-01 07:00,강원,속초평지,COAST,13.5,80,41.5,낮음(관심)
2023-04-01 07:00,강원,양양평지,COAST,6,78.5,35.9,낮음(관심)
2023-04-01 07:00,강원,강릉평지,COAST,10.5,77.5,44,낮음(관심)
2023-04-01 07:00,강원,동해평지,COAST,7.5,80,30.2,낮음(관심)
2023-04-01 07:00,강원,삼척평지,COAST,7.5,100,44.1,낮음(관심)
2023-04-01 07:00,경북,울진산간,MOUNTAIN,6,94,30.4,낮음(관심)
2023-04-01 07:00,경북,영덕산간,MOUNTAIN,7.5,92.5,23.2,낮음(관심)
2023-04-01 07:00,경북,포항산간,MOUNTAIN,7.5,87,21.8,낮음(관심)
2023-04-01 07:00,경북,경주산간,MOUNTAIN,6,80,24.4,낮음(관심)
2023-04-01 07:00,경북,울진평지,COAST,7.5,66,36.8,낮음(관심)
2023-04-01 07:00,경북,영덕평지,COAST,7.5,73,27.3,낮음(관심)
2023-04-01 07:00,경북,포항평지,COAST,7.5,86,28.8,낮음(관심)
2023-04-01 07:00,경북,경주평지,COAST,7.5,86,32.2,낮음(관심)
2023-04-01 08:00,강원,고성산간,MOUNTAIN,6,87,53.3,다소높음(주의)
2023-04-01 08:00,강원,속초산간,MOUNTAIN,7.5,92.5,71.5,높음(경계)
2023-04-01 08:00,강원,양양산간,MOUNTAIN,6,92.5,53.4,다소높음(주의)
2023-04-01 08:00,강원,강릉산간,MOUNTAIN,6,87,49.9,낮음(관심)
2023-04-01 08:00,강원,동해산간,MOUNTAIN,7.5,56.5,23.8,낮음(관심)
2023-04-01 08:00,강원,삼척산간,MOUNTAIN,6,94,50.3,낮음(관심)
2023-04-01 08:00,강원,고성평지,COAST,7.5,80,41.7,낮음(관심)
2023-04-01 08:00,강원,속초평지,COAST,37.5,86,64,다소높음(주의)
2023-04-01 08:00,강원,양양평지,COAST,10.5,85.5,54.9,다소높음(주의)
2023-04-01 08:00,강원,강릉평지,COAST,9,93,57.5,다소높음(주의)
2023-04-01 08:00,강원,동해평지,COAST,9,80,43.1,낮음(관심)
2023-04-01 08:00,강원,삼척평지,COAST,7.5,93,59,다소높음(주의)
2023-04-01 08:00,경북,울진산간,MOUNTAIN,6,94,39.4,낮음(관심)
2023-04-01 08:00,경북,영덕산간,MOUNTAIN,6,92.5,29.1,낮음(관심)
2023-04-01 08:00,경북,포항산간,MOUNTAIN,6,85.5,24,낮음(관심)
2023-04-01 08:00,경북,경주산간,MOUNTAIN,7.5,80,24.6,낮음(관심)
2023-04-01 08:00,경북,울진평지,COAST,12,80,50.5,낮음(관심)
2023-04-01 08:00,경북,영덕평지,COAST,9,71.5,33.6,낮음(관심)
2023-04-01 08:00,경북,포항평지,COAST,7.5,84.5,33.2,낮음(관심)
2023-04-01 08:00,경북,경주평지,COAST,10.5,86,32.9,낮음(관심)
2023-04-01 09:00,강원,고성산간,MOUNTAIN,6,94,65.2,다소높음(주의)
2023-04-01 09:00,강원,속초산간,MOUNTAIN,7.5,93,72.4,높음(경계)
2023-04-01 09:00,강원,양양산간,MOUNTAIN,6,100,78.5,높음(경계)
2023-04-01 09:00,강원,강릉산간,MOUNTAIN,6,94,68,높음(경계)
2023-04-01 09:00,강원,동해산간,MOUNTAIN,7.5,84.5,55.5,다소높음(주의)
2023-04-01 09:00,강원,삼척산간,MOUNTAIN,6,94,74.4,높음(경계)
2023-04-01 09:00,강원,고성평지,COAST,7.5,93,54.2,다소높음(주의)
2023-04-01 09:00,강원,속초평지,COAST,16.5,93,72,높음(경계)
2023-04-01 09:00,강원,양양평지,COAST,9,100,75.5,높음(경계)
2023-04-01 09:00,강원,강릉평지,COAST,9,94,73,높음(경계)
2023-04-01 09:00,강원,동해평지,COAST,9,93,63.3,다소높음(주의)
2023-04-01 09:00,강원,삼척평지,COAST,12,94,79,높음(경계)
2023-04-01 09:00,경북,울진산간,MOUNTAIN,6,94,70.1,높음(경계)
2023-04-01 09:00,경북,영덕산간,MOUNTAIN,6,94,59,다소높음(주의)
2023-04-01 09:00,경북,포항산간,MOUNTAIN,6,85.5,52.1,다소높음(주의)
2023-04-01 09:00,경북,경주산간,MOUNTAIN,6,66,38.2,낮음(관심)
2023-04-01 09:00,경북,울진평지,COAST,10.5,94,74.1,높음(경계)
2023-04-01 09:00,경북,영덕평지,COAST,7.5,85.5,52,다소높음(주의)
2023-04-01 09:00,경북,포항평지,COAST,7.5,73,42.2,낮음(관심)
2023-04-01 09:00,경북,경주평지,COAST,10.5,67.5,36.1,낮음(관심)
2023-04-01 10:00,강원,고성산간,MOUNTAIN,6,94,64.7,다소높음(주의)
2023-04-01 10:00,강원,속초산간,MOUNTAIN,6,93,59.6,다소높음(주의)
2023-04-01 10:00,강원,양양산간,MOUNTAIN,6,100,76.9,높음(경계)
2023-04-01 10:00,강원,강릉산간,MOUNTAIN,6,94,78.8,높음(경계)
2023-04-01 10:00,강원,동해산간,MOUNTAIN,6,98.5,81.4,높음(경계)
2023-04-01 10:00,강원,삼척산간,MOUNTAIN,6,100,82.8,높음(경계)
2023-04-01 10:00,강원,고성평지,COAST,7.5,100,61.6,다소높음(주의)
2023-04-01 10:00,강원,속초평지,COAST,18,93,73,높음(경계)
2023-04-01 10:00,강원,양양평지,COAST,7.5,100,77.1,높음(경계)
2023-04-01 10:00,강원,강릉평지,COAST,7.5,100,74.7,높음(경계)
2023-04-01 10:00,강원,동해평지,COAST,9,100,76.2,높음(경계)
2023-04-01 10:00,강원,삼척평지,COAST,9,100,79.7,높음(경계)
2023-04-01 10:00,경북,울진산간,MOUNTAIN,6,98.5,83.5,높음(경계)
2023-04-01 10:00,경북,영덕산간,MOUNTAIN,7.5,100,82.1,높음(경계)
2023-04-01 10:00,경북,포항산간,MOUNTAIN,6,100,76.5,높음(경계)
2023-04-01 10:00,경북,경주산간,MOUNTAIN,6,100,60.7,다소높음(주의)
2023-04-01 10:00,경북,울진평지,COAST,9,100,80.9,높음(경계)
2023-04-01 10:00,경북,영덕평지,COAST,7.5,100,68.1,높음(경계)
2023-04-01 10:00,경북,포항평지,COAST,7.5,100,51.7,다소높음(주의)
2023-04-01 10:00,경북,경주평지,COAST,7.5,93,55,다소높음(주의)
2023-04-01 11:00,강원,고성산간,MOUNTAIN,6,94,58.2,다소높음(주의)
2023-04-01 11:00,강원,속초산간,MOUNTAIN,7.5,79,52.7,다소높음(주의)
2023-04-01 11:00,강원,양양산간,MOUNTAIN,6,100,76.3,높음(경계)
2023-04-01 11:00,강원,강릉산간,MOUNTAIN,6,94,78.9,높음(경계)
2023-04-01 11:00,강원,동해산간,MOUNTAIN,76,100,83.4,높음(경계)
